gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,-0.43991649313097614,1,1,1.2064976032430856,1,0,-1.477726143066649,-0.43519613301049775,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,-0.43991649313097614,1,0,1.3286586944031769,1,1,1.4254332162235683,2.1195147128927188,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,-0.43991649313097614,1,0,1.5729808767233588,1,1,0.5214156481331973,1.4923485857926253,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,-0.43991649313097614,1,1,-0.46303730927815856,1,1,-0.196480655938568,-0.4708235485088629,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
1,-0.43991649313097614,1,0,1.5729808767233588,1,1,1.4902432992300467,2.460028040945866,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,-0.43991649313097614,0,0,-1.0331224013585834,1,1,0.34526516611558833,-0.7756432391017528,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,0,0,1.6137012404433893,1,1,0.27380789510844483,1.317059052662193,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0.1774236690988095,-0.976472375535536,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,1,1,1.6137012404433893,1,1,1.1263097561936661,2.1400876690541035,0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
0,-0.43991649313097614,1,1,1.2879383306831464,1,1,1.5517297882361936,2.2007911341225697,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,-0.43991649313097614,0,0,1.6137012404433893,1,1,1.6663937812476561,2.743700851707633,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,-0.43991649313097614,0,0,-0.13727439951791576,1,0,1.1894580421999785,0.2634897129338971,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,-0.43991649313097614,0,0,-0.7888002190384014,1,1,-1.4744025490663168,-0.8920614481094218,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,-0.43991649313097614,0,0,-0.055833672077855064,1,0,1.3157546142126038,0.40778736789846515,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,2.273158691738958,0,0,-1.2774445836787656,1,1,0.1657910900976468,-0.9766268934466192,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,1,1,-1.0331224013585834,0,1,-1.0057757950194701,-0.8841368866695747,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,1,0,1.1657772395230555,1,1,1.3556377422165908,1.7657128444864008,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,-0.43991649313097614,0,1,0.26992923768238775,0,0,-1.152013931034089,-0.5079740691307641,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,-0.43991649313097614,1,0,-0.9109613101984924,1,1,0.18407085709947407,-0.681519757264684,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,1,1,-0.748079855318371,1,0,0.5214156481331973,-0.5054355605915374,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
0,-0.43991649313097614,0,0,-1.2774445836787656,1,1,0.5131066631323666,-0.9720134301014159,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.43991649313097614,1,1,1.4100994218432374,1,1,0.9833952141793793,1.7922016292435496,1,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
0,-0.43991649313097614,0,0,1.6137012404433893,1,1,0.8836873941694119,1.9492580488661442,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,-0.43991649313097614,1,1,-1.0738427650786138,1,1,-0.6700928009859131,-0.892282187982398,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.43991649313097614,0,0,-1.2774445836787656,1,1,-1.5009913010689746,-0.9987671027061362,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,-0.43991649313097614,1,1,-0.30015585439803716,1,0,-1.491020519067978,-0.7842741681351237,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,2.273158691738958,0,0,0.025607055362205634,1,1,1.5184938482328711,0.6063870316151883,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,-0.43991649313097614,0,0,-0.5851984004382496,1,1,0.11926077409299518,-0.43358473193777125,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
1,-0.43991649313097614,1,0,1.5729808767233588,1,1,0.47654712912871167,1.449348458536854,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,2.273158691738958,1,1,-0.1779947632379461,1,1,-0.4573827849646494,-0.3973833927696679,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,-0.43991649313097614,0,1,-1.2367242199587352,1,0,0.5247392421335293,-0.9243777655131433,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.43991649313097614,1,1,-0.62591876415828,1,1,0.06442147308751339,-0.5319243453486862,0,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
1,-0.43991649313097614,0,0,0.9621754209229036,1,1,0.719169491152966,1.1657197957496828,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,1,0,1.125056875803025,0,0,-0.4889569279678058,0.2779481746138408,0,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
0,-0.43991649313097614,0,0,0.025607055362205634,1,0,-1.2982520670487077,-0.6427136875954611,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,-0.43991649313097614,0,0,-1.2774445836787656,1,1,0.6194616711429987,-0.9706006949143678,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,0.19736523310080326,-0.945303905471291,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.43991649313097614,1,0,1.247217966963116,1,1,0.6610065961471517,1.3667696720564424,0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
1,2.273158691738958,1,0,-1.0331224013585834,1,1,1.1462513201956595,-0.713637408782727,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,-0.43991649313097614,0,0,0.9214550572028734,1,1,-0.00038860991896550476,0.5894562833579107,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True
0,-0.43991649313097614,1,0,1.3286586944031769,1,1,1.1761636661986499,1.9255505865084965,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
1,-0.43991649313097614,1,0,-1.2774445836787656,1,1,0.6659919871476498,-0.9699826232700344,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1,-0.43991649313097614,0,0,1.247217966963116,1,0,-1.3132082400502028,-0.3190207378631027,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,2.273158691738958,1,0,1.5322605130033284,1,1,1.6032454952413433,2.518943513043225,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,-0.43991649313097614,1,1,0.14776814652229667,0,0,-0.801374763999037,-0.32429642082723487,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
1,-0.43991649313097614,0,0,0.7992939660427822,1,1,1.3373579752147637,1.3884242535954117,1,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
1,-0.43991649313097614,0,0,-0.4223169455581282,1,1,-0.3427187919531868,-0.5097179141272764,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,0,0,-0.4223169455581282,1,1,1.003336778181373,-0.06141730609983049,0,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
0,2.273158691738958,0,0,-1.1145631287986442,1,0,-0.1615829189350795,-0.8803401608543835,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0,-0.43991649313097614,1,0,0.5956921474426305,1,1,0.682609957149311,0.7786524284858461,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,-0.43991649313097614,0,0,0.025607055362205634,1,1,0.6177998741428321,0.21011481164824222,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,-0.43991649313097614,0,0,-0.5851984004382496,0,1,-1.0390117350227925,-0.7425322581553168,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,-1.4943441130683104,-0.9986788067569455,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,-0.43991649313097614,0,0,0.9621754209229036,1,1,0.5662841671376824,0.9944477283074182,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,-0.43991649313097614,0,0,-1.2367242199587352,1,1,-1.4876969250676457,-0.9893635841173483,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,-0.43991649313097614,0,0,0.10704778280226633,1,1,-0.17155370093607614,-0.08256418593095433,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,1,0,1.2879383306831464,1,0,-1.3215172250510334,-0.30776300434131443,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,-0.43991649313097614,0,0,-0.7073594915983407,1,1,0.6510358141461546,-0.4323265146618066,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,-0.43991649313097614,0,0,-0.3408762181180675,1,1,0.8504514541660894,-0.01916769441217823,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,-0.30615925794953225,-0.9828959058391444,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,-0.43991649313097614,1,1,1.5322605130033284,1,0,0.35191235411625243,1.3932363828262935,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False
1,-0.43991649313097614,1,0,-1.2774445836787656,1,1,0.8637458301674186,-0.9673558187816172,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,-0.43991649313097614,0,1,-1.1552834925186746,1,0,0.8255244991635975,-0.8459930366192804,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0,-0.43991649313097614,0,0,0.26992923768238775,1,0,-0.18152448293707302,-0.03212512495588348,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
0,-0.43991649313097614,0,0,-0.13727439951791576,1,1,0.04447990908551963,-0.16324460950377004,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,-0.43991649313097614,1,1,-0.748079855318371,1,0,-1.5275800530716328,-0.8945999566486486,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,-0.43991649313097614,0,0,1.1657772395230555,1,0,0.720831288153132,1.2773700235010652,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
1,-0.43991649313097614,0,1,-0.7888002190384014,1,1,-0.4208232509609946,-0.711341714103774,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.43991649313097614,0,0,1.369379058123207,0,1,-0.5770321689766102,0.3952714171007124,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
1,-0.43991649313097614,0,0,-1.2367242199587352,0,1,-0.5155456799704636,-0.9675324106799983,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,-0.43991649313097614,1,0,1.0843365120829946,1,1,1.475287126228552,1.8876936982930714,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
1,-0.43991649313097614,1,1,1.2064976032430856,1,1,1.003336778181373,1.549564360868067,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
1,2.273158691738958,1,0,0.025607055362205634,1,1,0.9568064621767214,0.341521258030998,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
1,-0.43991649313097614,0,1,1.369379058123207,1,1,0.4898415051300408,1.2865528022168768,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,-0.43991649313097614,0,0,1.6137012404433893,1,0,1.6713791722481544,2.70321715900379,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,-0.43991649313097614,0,1,-1.2774445836787656,1,0,-1.4960059100684764,-0.9987008807442433,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,-0.43991649313097614,0,0,-0.5444780367182193,1,1,1.0099839661820376,-0.21750247028132988,1,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,-0.43991649313097614,1,1,0.758573602322752,1,1,1.0099839661820376,1.200000698022893,0,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
1,-0.43991649313097614,0,0,1.247217966963116,1,0,1.3506523512160928,1.9563217248013838,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
1,-0.43991649313097614,0,0,-0.21871512695797646,1,0,-1.4843733310673135,-0.7590436006539395,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,-0.43991649313097614,0,0,-0.4223169455581282,1,1,1.2160467942026365,0.015532613619686659,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,2.273158691738958,0,0,-1.1552834925186746,1,0,-1.4860351280674797,-0.9670467829594506,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,-0.43991649313097614,1,1,0.3920903288424788,1,0,-1.46443176706532,-0.6414996182940917,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,-0.43991649313097614,0,0,-0.13727439951791576,1,0,-1.4760643460664828,-0.7348725845630413,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,-0.43991649313097614,0,0,-1.1552834925186746,1,1,0.17576187209864347,-0.8895891615320878,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.43991649313097614,0,0,-0.0965540357978854,1,0,-1.4976677070686424,-0.7314731905192071,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,-0.43991649313097614,1,0,-1.1552834925186746,1,1,0.32864719611392706,-0.8743581102967273,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,1,1,1.5729808767233588,1,0,0.6875953481498096,1.6546586143920543,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,-0.43991649313097614,1,0,0.5549717837226001,0,0,-0.8096837489998675,-0.19390537786016981,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
1,-0.43991649313097614,0,0,-1.1552834925186746,1,0,-0.4773243489666429,-0.9162103902130224,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.43991649313097614,0,0,-1.0331224013585834,1,1,0.4948268961305394,-0.7404573033493401,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.43991649313097614,0,0,1.4915401492832983,1,1,1.3440051632154282,2.2533713718655104,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
0,-0.43991649313097614,1,0,1.6137012404433893,1,0,1.1927816362003112,2.230414425075981,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
1,2.273158691738958,0,0,-0.5444780367182193,1,1,0.5014740841312035,-0.3576722896212423,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,0,0,-0.1779947632379461,1,0,0.8720548151682491,0.1519719291063007,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1,-0.43991649313097614,1,0,-1.1145631287986442,1,1,0.464914550127549,-0.8254863024197878,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,2.273158691738958,1,0,1.6137012404433893,1,1,1.7278802702538025,2.64672982550917,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,2.273158691738958,1,1,-0.9924020376385531,1,1,0.5214156481331973,-0.7498387479508303,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,-0.43991649313097614,0,0,-1.0331224013585834,1,1,-0.18817167093773737,-0.8444037095338516,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
0,-0.43991649313097614,0,0,-0.4223169455581282,1,1,-0.4972659129686364,-0.5442857782353556,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,0,0,1.6137012404433893,1,0,-1.5109620830699715,-0.38281456115323603,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,-0.43991649313097614,1,1,-0.9924020376385531,1,0,-1.4993295040688086,-0.9324789188513712,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,-0.43991649313097614,1,0,0.7992939660427822,1,1,0.5529897911363537,0.9149813740359718,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
0,-0.43991649313097614,0,0,1.4508197855632678,0,0,-0.8595376590048512,0.19305161946717883,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
0,-0.43991649313097614,1,0,1.5729808767233588,1,0,0.7706851981581158,1.8027529951718142,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,-1.4926823160681442,-0.9846397508356568,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,2.273158691738958,0,0,0.06632741908223598,1,1,1.0498670941860242,0.40101065379809464,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,-0.43991649313097614,0,0,0.10704778280226633,0,0,-1.3497677740538576,-0.6487178121404148,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,1,1,1.1657772395230555,1,0,-1.517609271070636,-0.5024555723063582,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,-0.6900343649879066,-0.9879949969048957,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,0,0,-1.2774445836787656,1,1,-0.48729513096763954,-0.9853019704545856,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.43991649313097614,1,1,0.8400143297628127,1,0,-0.1383177609327537,0.4481386166785219,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
0,-0.43991649313097614,1,0,1.6137012404433893,1,0,-1.2999138640488739,-0.17434782511447497,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,-0.43991649313097614,1,0,-1.2367242199587352,1,0,0.3868100911197414,-0.9404034802912182,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,0,0,-1.1960038562387048,1,1,1.1279715531938321,-0.877779578327859,1,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,2.273158691738958,0,0,-0.7888002190384014,1,1,1.1977670272008092,-0.4299204500463657,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,2.273158691738958,1,0,0.35136996512244845,0,1,-0.35933676195484804,-0.029365876543680478,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,-0.43991649313097614,1,0,-0.3408762181180675,1,0,-1.4744025490663168,-0.7942736843809475,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-0.43991649313097614,1,1,-0.1779947632379461,1,1,0.8421424691652587,0.13996368001639312,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
1,-0.43991649313097614,0,0,-0.9924020376385531,0,0,-1.1769408860365806,-0.9118618147153905,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.43991649313097614,0,0,-1.2774445836787656,1,1,-1.4727407520661506,-0.9983918449220767,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,-0.43991649313097614,0,0,0.880734693482843,1,1,1.0083221691818711,1.228608585560614,0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
1,-0.43991649313097614,0,0,0.35136996512244845,1,1,-1.3132082400502028,-0.567507612872456,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,-0.43991649313097614,1,0,-0.5444780367182193,1,0,-0.6601220189849164,-0.6367316370378049,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.43991649313097614,1,1,1.6137012404433893,1,0,0.9268941161737314,1.9650630237712434,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,-0.43991649313097614,0,0,1.2064976032430856,0,1,-0.7000051469889033,0.14850631310057377,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,2.273158691738958,1,1,0.9621754209229036,1,1,0.2605135191071156,0.795737694654207,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False
1,-0.43991649313097614,0,0,-0.7073594915983407,1,0,-0.43910301796282214,-0.6694673602001813,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,2.273158691738958,0,0,-0.9109613101984924,1,1,0.4815325201292102,-0.6570838533262142,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,-0.43991649313097614,1,1,-0.015113308357824713,1,0,-1.5225946620711341,-0.7363736156992796,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,-0.43991649313097614,0,0,-0.46303730927815856,1,0,-1.4710789550659844,-0.8295699900698482,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,-0.43991649313097614,1,1,1.2064976032430856,1,0,-1.4893587220678117,-0.45786611796515764,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,-0.43991649313097614,0,0,-1.2367242199587352,0,0,-1.3381351950526947,-0.9869354455146097,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,0,1,-0.21871512695797646,1,0,-1.4677553610656522,-0.7505451155443543,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,-0.43991649313097614,0,0,-1.1145631287986442,1,1,1.0000131841810405,-0.803103279299997,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,-0.43991649313097614,0,0,-0.30015585439803716,0,0,-0.12336158793125872,-0.327453001010795,0,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,-0.43991649313097614,0,0,-1.2367242199587352,1,1,0.6959043331506402,-0.9324568448640735,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,-0.43991649313097614,0,0,0.6771328748826912,1,1,1.392197276220246,1.2741913693302074,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
0,-0.43991649313097614,0,0,1.247217966963116,1,0,1.4453747802255617,1.9858567198056054,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,-0.43991649313097614,0,1,-1.1552834925186746,1,0,-1.4744025490663168,-0.9657002697342955,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,-0.43991649313097614,1,0,-1.2774445836787656,1,1,-0.31446824295036285,-0.9830062757756326,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,-0.43991649313097614,0,0,-0.8702409464784621,1,0,-1.479387940066815,-0.915592318568689,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,2.273158691738958,0,0,0.7992939660427822,1,1,0.2721460981082788,0.6833369513347056,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,2.273158691738958,1,0,1.125056875803025,1,0,0.8205391081630994,1.330038557193196,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,-0.43991649313097614,0,0,1.2879383306831464,1,1,1.325725396213601,2.034287047936592,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
0,-0.43991649313097614,1,1,0.43281069256250915,1,0,0.3469269631157543,0.42930950551364855,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
0,-0.43991649313097614,1,0,1.1657772395230555,1,0,1.2093996062019723,1.8109424444592326,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,-0.6767399889865777,-0.9878184050065146,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
